timestamp,pressure_kpa,volume_db,frequency_hz,cycle_number,audio_file,event_type
2025-01-16 10:48:55.482769,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:55.482900,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:55.542695,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:55.653125,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:55.742221,-0.88,0.00,0.0,0,None,data
2025-01-16 10:48:55.851613,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:55.939556,-0.78,0.00,0.0,0,None,data
2025-01-16 10:48:56.049904,-0.78,0.00,0.0,0,None,data
2025-01-16 10:48:56.148170,-0.78,0.00,0.0,0,None,data
2025-01-16 10:48:56.248890,-0.88,0.00,0.0,0,None,data
2025-01-16 10:48:56.347859,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:56.449227,-0.78,0.00,0.0,0,None,data
2025-01-16 10:48:56.549752,-0.88,0.00,0.0,0,None,data
2025-01-16 10:48:56.647151,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:56.748217,-0.88,0.00,0.0,0,None,data
2025-01-16 10:48:56.846544,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:56.944637,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:57.044362,-0.88,0.00,0.0,0,None,data
2025-01-16 10:48:57.144901,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:57.252654,-0.88,0.00,0.0,0,None,data
2025-01-16 10:48:57.342047,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:57.443758,-0.78,0.00,0.0,0,None,data
2025-01-16 10:48:57.544102,-0.88,0.00,0.0,0,None,data
2025-01-16 10:48:57.645040,-0.78,0.00,0.0,0,None,data
2025-01-16 10:48:57.743960,-0.78,0.00,0.0,0,None,data
2025-01-16 10:48:57.845781,-0.78,0.00,0.0,0,None,data
2025-01-16 10:48:57.947001,-0.78,0.00,0.0,0,None,data
2025-01-16 10:48:58.045758,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:58.153839,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:58.243591,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:58.345542,-0.78,0.00,0.0,0,None,data
2025-01-16 10:48:58.444030,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:58.548441,-0.78,0.00,0.0,0,None,data
2025-01-16 10:48:58.650675,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:58.748200,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:58.845728,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:58.952729,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:59.045185,-0.78,0.00,0.0,0,None,data
2025-01-16 10:48:59.143034,-0.88,0.00,0.0,0,None,data
2025-01-16 10:48:59.241762,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:59.342238,-0.78,0.00,0.0,0,None,data
2025-01-16 10:48:59.451679,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:59.543500,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:59.644610,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:59.746171,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:59.847368,-0.83,0.00,0.0,0,None,data
2025-01-16 10:48:59.947787,-0.83,0.00,0.0,0,None,data
2025-01-16 10:49:00.047186,-0.88,0.00,0.0,0,None,data
2025-01-16 10:49:00.145237,-0.83,0.00,0.0,0,None,data
2025-01-16 10:49:00.246610,-0.88,0.00,0.0,0,None,data
2025-01-16 10:49:00.340966,-0.88,0.00,0.0,0,None,data
2025-01-16 10:49:00.449352,-0.73,0.00,0.0,0,None,data
2025-01-16 10:49:00.543507,-0.83,0.00,0.0,0,None,data
2025-01-16 10:49:00.645225,-0.83,0.00,0.0,0,None,data
2025-01-16 10:49:00.745158,-0.78,0.00,0.0,0,None,data
2025-01-16 10:49:00.859682,-0.78,0.00,0.0,0,None,data
2025-01-16 10:49:00.941472,-0.88,0.00,0.0,0,None,data
2025-01-16 10:49:01.051603,-0.83,0.00,0.0,0,None,data
2025-01-16 10:49:01.152550,-0.78,0.00,0.0,0,None,data
2025-01-16 10:49:01.267763,-0.78,0.00,0.0,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:01.350752,-0.83,0.00,1528.9,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:01.450333,-0.78,0.00,516.8,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:01.549611,-0.78,0.44,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:01.647535,-0.83,0.44,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:01.744239,-0.83,0.00,495.3,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:01.848719,-0.78,0.00,258.4,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:01.944699,-0.88,0.43,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:02.044994,-0.88,0.45,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:02.150618,-0.78,0.07,667.5,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:02.250489,-0.78,0.00,247.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:02.351774,-0.83,0.38,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:02.443891,-0.88,0.46,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:02.542872,-0.83,0.24,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:02.642573,-0.88,0.00,0.0,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:02.750421,-0.83,0.40,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:02.850241,-0.83,0.46,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:02.946806,-0.83,0.29,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:03.045725,-0.88,0.00,1356.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:03.143370,-0.83,0.35,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:03.252750,-0.78,0.45,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:03.345795,-0.83,0.27,624.5,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:03.444224,-0.83,0.00,0.0,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:03.553559,-0.83,0.29,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:03.651734,-0.78,0.47,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:03.751259,-0.78,0.34,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:03.849152,-0.88,0.00,0.0,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:03.948124,-0.83,0.31,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:04.046411,-0.88,0.45,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:04.150637,-0.78,0.39,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:04.251529,-0.88,0.00,613.7,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:04.349794,-0.83,0.24,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:04.446916,-0.83,0.44,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:04.554015,-0.83,0.37,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:04.652131,-0.78,0.00,0.0,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:04.752537,-0.78,0.13,592.2,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:04.852208,-0.83,0.47,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:04.954068,-0.83,0.42,570.6,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:05.044613,-0.88,0.00,796.7,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:05.143619,-0.83,0.18,559.9,0,Claude-SSG-C.5- head torture.mp3,data
2025-01-16 10:49:05.254066,-0.88,0.44,570.6,0,Claude-SSG-C.5- head torture.mp3,data
