timestamp,pressure_kpa,volume_db,frequency_hz,cycle_number,audio_file,event_type
2025-01-13 16:18:56.758245,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:56.795562,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:56.896219,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:56.995563,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:57.092956,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:57.194390,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:57.298526,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:57.396645,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:57.489286,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:57.591206,-0.88,0.00,0.0,0,None,data
2025-01-13 16:18:57.689751,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:57.788882,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:57.898430,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:57.996431,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:58.098680,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:58.186947,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:58.287774,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:58.398849,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:58.500396,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:58.592165,-0.83,0.00,0.0,0,None,data
2025-01-13 16:18:59.314325,-0.83,0.00,0.0,0,Claude-SSG Private.mp3,data
2025-01-13 16:18:59.314430,-0.83,0.00,0.0,0,Claude-SSG Private.mp3,data
2025-01-13 16:18:59.314504,-0.83,0.00,0.0,0,Claude-SSG Private.mp3,data
2025-01-13 16:18:59.314572,-0.83,0.00,0.0,0,Claude-SSG Private.mp3,data
2025-01-13 16:18:59.314633,-0.83,0.00,0.0,0,Claude-SSG Private.mp3,data
2025-01-13 16:18:59.314699,-0.83,0.00,0.0,0,Claude-SSG Private.mp3,data
2025-01-13 16:18:59.314766,-0.88,0.00,0.0,0,Claude-SSG Private.mp3,data
2025-01-13 16:18:59.389011,-0.83,0.40,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:18:59.490256,-0.83,0.42,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:18:59.592273,-0.83,0.45,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:18:59.691036,-0.78,0.46,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:18:59.790000,-0.83,0.47,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:18:59.893549,-0.83,0.48,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:18:59.996393,-0.83,0.48,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:00.097214,-0.88,0.48,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:00.195315,-0.83,0.48,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:00.290657,-0.83,0.47,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:00.387539,-0.83,0.46,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:00.498090,-0.88,0.45,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:00.593921,-0.78,0.43,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:00.694550,-0.83,0.40,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:00.796192,-0.83,0.38,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:00.897092,-0.83,0.35,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:00.997165,-0.78,0.33,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:01.095644,-0.83,0.29,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:01.196498,-0.83,0.26,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:01.296775,-0.83,0.23,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:01.398574,-0.83,0.20,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:01.490798,-0.83,0.18,559.9,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:01.599814,-0.83,0.15,1464.3,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:01.690488,-0.83,0.14,1464.3,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:01.797586,-0.83,0.13,1464.3,0,Claude-SSG Private.mp3,data
2025-01-13 16:19:01.891429,-0.88,0.13,1464.3,0,Claude-SSG Private.mp3,data
