timestamp,pressure_kpa,volume_db,frequency_hz,cycle_number,audio_file,event_type,playhead_time
2025-01-27 15:16:01.982835,0.00,0.00,796.9,0,Pounder-03 - On - Pound 3.mp3,hooray_started,3.7
