timestamp,pressure_kpa,volume_db,frequency_hz,cycle_number,audio_file,event_type
2025-01-17 08:21:30.607155,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:30.624816,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:30.675205,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:30.797216,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:30.870491,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:30.970542,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:31.067004,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:31.170953,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:31.271351,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:31.365411,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:31.465757,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:31.564904,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:31.673328,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:31.771615,-0.78,0.00,0.0,0,None,data
2025-01-17 08:21:31.871978,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:31.969695,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:32.069746,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:32.167208,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:32.264133,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:32.364631,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:32.478587,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:32.563232,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:32.669307,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:32.764070,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:32.874557,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:32.973263,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:33.073854,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:33.171748,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:33.269684,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:33.370345,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:33.473682,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:33.570952,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:33.670558,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:33.770881,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:33.865353,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:33.975979,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:34.070571,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:34.171619,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:34.272355,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:34.366942,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:34.474979,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:34.573024,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:34.673281,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:34.771354,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:34.864708,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:34.972362,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:35.070941,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:35.171982,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:35.271290,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:35.368163,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:35.463440,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:35.575018,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:35.671459,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:35.769228,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:35.867182,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:35.973825,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:36.067737,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:36.171554,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:36.269469,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:36.371446,-0.78,0.00,0.0,0,None,data
2025-01-17 08:21:36.476748,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:36.564088,-0.88,0.00,0.0,0,None,data
2025-01-17 08:21:36.664386,-0.83,0.00,0.0,0,None,data
2025-01-17 08:21:40.353607,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.353692,-0.88,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.353726,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.353752,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.353775,-0.88,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.353795,-0.88,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.353814,-0.88,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.353833,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.353862,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.353880,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.353898,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.353916,-0.88,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.353935,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.353954,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.353971,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.353988,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354005,-0.88,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354023,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354041,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354058,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354075,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354092,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354109,-0.88,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354126,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354144,-0.88,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354161,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354178,-0.88,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354195,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354212,-0.88,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354230,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354247,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354265,-0.88,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354282,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354298,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354315,-0.88,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.354333,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.365840,-0.83,0.00,0.0,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.472063,-0.88,0.24,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.570136,-0.88,0.21,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.665497,-0.88,0.19,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.810360,-0.78,0.17,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.863132,-0.83,0.15,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:40.968703,-0.88,0.15,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:41.065208,-0.88,0.15,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:41.165862,-0.88,0.16,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:41.263626,-0.83,0.18,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:41.362743,-0.88,0.20,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:41.469947,-0.83,0.22,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:41.570010,-0.78,0.24,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:41.669498,-0.83,0.26,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:41.766644,-0.88,0.28,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:41.864230,-0.83,0.29,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:41.966930,-0.83,0.29,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:42.069907,-0.88,0.29,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:42.165376,-0.83,0.29,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:42.265803,-0.88,0.28,703.1,0,Claude-Fun and Feel.mp3,data
2025-01-17 08:21:42.367098,-0.83,0.27,703.1,0,Claude-Fun and Feel.mp3,data
