timestamp,pressure_kpa,volume_db,frequency_hz,cycle_number,audio_file,event_type,playhead_time
2025-02-03 15:24:03.932133,0.00,0.00,850.6,0,V91-Back & Forth 2.mp3,hooray_started,0.0
2025-02-03 15:24:24.341533,0.00,0.00,656.2,0,V91-Back & Forth 2.mp3,hooray_started,20.4
