timestamp,pressure_kpa,volume_db,frequency_hz,cycle_number,audio_file,event_type,playhead_time
2025-01-24 13:46:59.193336,0.00,0.00,602.9,0,tjenkins - For the Masses.mp3,hooray_started,51.5
